product_name	brands	nutrition_grade_fr	pnns_groups_1	energy_100g	fat_100g	saturated_fat_100g	carbohydrates_100g	sugars_100g	fiber_100g	proteins_100g	nutrition_score_fr_100g	sel_100g
Lait écrémé	Envia	B	lait et les produits laitiers	37.04588910133843	0.1	0.1	4.8	4.8	0.982	3.2	0.0	0.11
Yaourt Ananas	Milbona	B	lait et les produits laitiers	85.80305927342256	1.3	0.9	14.0	13.0	0.13999999999999999	3.5	1.0	0.14
Vitasia, Curry Sauce Vitasia Saucen, Dressing	Vitasia	C	a renseigner	64.05353728489483	1.6199999999999999	0.1	9.4	8.9	0.0	0.7	8.0	1.8
Vitasia, Chili Knoblauch Sauce	Lidl	D	a renseigner	77.91586998087953	1.5012	0.1	14.139999999999997	12.0	0.0	0.3	12.0	2.3
Gratin de Choux Fleurs	Saint eloi	C	a renseigner	55.927342256214146	1.4200000000000002	0.1	8.855	8.5	0.0	0.5	8.0	1.8
To Drink parfum Fraise	Milbona	B	lait et les produits laitiers	78.63288718929255	0.9	0.5	13.5	13.2	0.1	3.3	0.0	0.15
Nectar d'orange 	Solevita	E	boissons	39.4359464627151	0.08	0.02	8.72	8.72	0.29100000000000004	0.32	10.0	0.008
Gefrorene Himbeeren	Green Grocer's,Lidl Stiftung & Co. KG,Schwarz Beteiligungs GmbH	B	a renseigner	51.1472275334608	0.9	0.3	7.2	7.2	0.6	1.1	1.0	0.1
St emilion grand cru	St emilion grand cru	D	a renseigner	0.9560229445506692	0.16999999999999998	1.0	0.6799999999999999	1.0	0.0	1.0	6.0	1.0
Champignons de paris	Freshona	B	fruits et legumes	18.881453154875715	0.4	0.1	0.6	0.3	1.05	2.2	2.0	0.7
Latte Macchiato Eiskaffee	Bellarom	C	a renseigner	82.93499043977054	2.6699999999999995	2.6	11.25	8.5	0.0	2.9	3.0	0.18
Sauce pour wok - pousses de bambou et poivrons	Vitasia,Vitasia China	C	matieres grasses et les sauces	79.82791586998087	0.9	0.1	16.5	12.5	0.4	0.8	7.0	1.2
Fromage Blanc 3,3%	Envia	B	lait et les produits laitiers	75.52581261950286	3.3	2.3	5.1	5.1	0.1	6.3	0.0	0.09
Salsa napolitana	Combino,//Propiedad de://,Lidl Stiftung & Co. KG,//Perteneciente a://,Schwarz Beteiligungs GmbH	C	matieres grasses et les sauces	48.040152963671126	0.9	0.1	7.6	5.8	0.35	1.2	7.0	1.5
Salsa arrabbiata	Combino, //Propiedad de://, Lidl Stiftung & Co. KG, //Perteneciente a://, Schwarz Beteiligungs GmbH	C	matieres grasses et les sauces	41.10898661567877	0.8	0.1	5.8	4.9	0.44000000000000006	1.5	6.0	1.25
Passata di pomodoro Rustica	Italiamo	B	matieres grasses et les sauces	31.78776290630975	0.2	0.1	4.5	4.5	0.19	1.6	1.0	0.25
Tomatensauce	Italiamo	B	matieres grasses et les sauces	34.17782026768642	0.1	0.1	5.2	5.2	0.67	1.8	2.0	0.48
Yaourt type Pomme caramélisée	Milbona	B	lait et les produits laitiers	92.01720841300191	1.4	0.9	15.1	14.5	0.18	3.6	2.0	0.14
Sauté de Veau & Petits légumes	Lidl,Toque du chef	B	aliments composes	58.07839388145315	2.4	1.0	3.2	0.9	0.39	5.2	0.0	0.91
Eau minérale naturelle	Chambon	A	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Deluxe Frutti Di Mare	Lidl	B	a renseigner	97.03632887189292	3.3200000000000003	1.2	3.8600000000000003	0.5	0.0	11.7	0.0	0.88
chou romanesco & ses petits légumes 	Green Grocer's	C	a renseigner	55.927342256214146	3.9	2.1	2.3	2.2	0.74	1.7	4.0	0.85
Soupe de poissons et langoustines	Saveurs de nos régions	B	aliments composes	29.636711281070745	1.1	0.4	0.5	0.5	0.4	4.9	0.0	0.87
Ice Tea Citron	Pataya,Lidl	E	boissons	29.15869980879541	0.1	0.1	7.2	7.2	0.05	0.1	10.0	0.0
Ice Tea Mangue	pataya	E	boissons	33.93881453154876	0.1	0.1	8.3	8.3	0.05	0.1	11.0	0.0
Betteraves rouges	Lidl	C	a renseigner	82.93499043977054	5.26	0.4	6.659999999999999	6.4	0.0	1.2	6.0	0.9499999
Petit Pois Carottes à L'etuvée	Freshona	B	a renseigner	49.95219885277246	1.595	0.1	5.48	3.7	0.0	2.8	1.0	0.5
Aceto Balsamico	Villa Gusto	B	a renseigner	70.02868068833652	1.2600000000000002	0.1	11.209999999999999	11.5	0.0	1.0	2.0	0.01
Caffe Latte Macchiato	Caffeciao	B	a renseigner	79.11089866156787	3.4	2.5	8.940000000000001	8.1	0.2	2.8	2.0	0.15
Pur Jus d'orange	Vitafit	B	a renseigner	44.21606118546845	0.2	0.04	9.0	9.0	0.587	0.7	1.0	0.01
Smooothie ananas, banane, et noix de coco	Chef Select To Go,Naturis	E	boissons	81.97896749521988	3.2	2.9	11.6	11.0	0.36	0.9	20.0	0.01
Freeway orange	Lidl	E	boissons	39.913957934990435	0.01	0.0	9.7	9.6	0.04	0.1	13.0	0.0
Apple & Prickly Pear Juice Drink	El Tequito	E	boissons	47.08413001912046	0.5	0.1	11.2	11.0	0.27	0.1	13.0	0.01
Bœuf bourguignon & pommes de terre	Toque du chef	B	aliments composes	70.50669216061185	1.0	0.3	8.2	0.8	0.79	6.2	0.0	0.9
Thai Noodles	Vitasia	C	a renseigner	75.04780114722753	2.75	1.6	10.35	1.2	0.0	1.5	5.0	1.1
Thai Noodles Duck Flavour	Lidl	C	a renseigner	76.95984703632887	2.8000000000000003	1.6	10.5	1.1	0.0	1.6	5.0	1.0
Freeway Cola 0%	Freeway	C	boissons	0.7170172084130019	0.1	0.01	0.1	0.1	0.075	0.1	2.0	0.0254
Freeway Citron 0%, Limonade	Freeway	B	boissons	0.9560229445506692	0.0	0.1	0.02	0.0	0.0	0.1	1.0	0.0299999999999999
Vitasia India Tikka Masala Saus Lidl.nl, Vitasia ...	Vitasia	C	a renseigner	81.97896749521988	5.59	1.1	5.9399999999999995	5.8	0.0	1.3	5.0	0.6799999
Champignons de Paris 1er choix émincés	Freshona	B	fruits et legumes	18.881453154875715	0.39	0.1	0.7	0.6	0.0	2.2	2.0	0.7
Cornichons croquants	Freshona	B	fruits et legumes	29.636711281070745	0.1	0.1	4.2	3.9	0.51	1.0	2.0	1.65
Harvin Appelcompote Met Stukjes Appel	Harvin	C	a renseigner	88.91013384321224	0.9800000000000001	0.2	17.44	19.0	0.0	0.3	5.0	0.0
Milbona Natural Original	Milbona,Lidl,Privatmolkerei Bechtel	B	lait et les produits laitiers	60.22944550669216	3.5	2.3	4.0	4.0	0.39	3.2	1.0	0.13
Croissance	Envia	B	a renseigner	64.2925430210325	2.85	1.2	7.7	6.9	1.58	1.9	1.0	0.08
Mister Drop cacaoté	Envia	E	boissons	80.30592734225621	1.8	1.3	12.1	11.9	0.36	3.5	19.0	0.13
Champignons de Paris	Freshona	B	fruits et legumes	18.881453154875715	0.39	0.4	0.7	0.3	0.0	2.2	2.0	0.7
Yaourt au goût pêche, fruit de la passion	Milbona	B	lait et les produits laitiers	78.39388145315488	0.9	0.5	13.4	13.1	0.1	3.3	0.0	0.15
Sugo di pomodoro all arrabbiata	Italiamo	C	a renseigner	50.90822179732314	1.9300000000000002	0.3	5.9	5.3	0.0	1.3	5.0	1.0
Milbona Latte Macchiato Boisson au café		B	a renseigner	43.977055449330784	0.8	0.5	6.1	6.1	0.04	2.9	0.0	0.15
Fruchtquark, Winterapfel	Yofrutta	B	a renseigner	88.91013384321224	1.597	0.1	13.919999999999998	14.3	0.1	6.9	0.0	0.1
Bisque de Homard	Deluxe	B	a renseigner	59.03441682600382	2.95	1.0	3.5200000000000005	0.9	0.0	3.7	1.0	0.7900001
Yaourt sucré Fruits Rouge	Milbona	B	lait et les produits laitiers	86.9980879541109	1.4	0.9	13.9	12.8	0.1	3.6	1.0	0.17
Lait demi-écrémé stérilisé UHT	Milbona,Lidl	B	lait et les produits laitiers	46.606118546845124	1.5	1.0	4.8	4.8	0.15	3.2	0.0	0.11
Nectar Mango- Passion Fruit	Solevita	E	boissons	53.77629063097514	0.5	0.1	12.5	12.5	0.08	0.1	17.0	0.01
Bifides muesli	Milbona	B	a renseigner	94.88527724665391	3.0100000000000007	2.0	13.169999999999998	13.0	1.6	3.3	0.0	0.12
Lait Entier	MILBONA LIDL	B	a renseigner	65.0095602294455	3.589	2.6	4.808999999999999	4.7	0.0	3.4	1.0	0.12
Nectar multivitaminé Linessa Light	Linessa	D	boissons	27.007648183556405	0.06	0.01	5.8	5.6	0.0	0.3	8.0	0.02
Lardons	Dulano	D	a renseigner	1.9120458891013383	0.37	2.0	7.92	26.0	2.0	6.0	14.0	6.0
Crème de potiron et châtaigne	Toque du chef	C	fruits et legumes	36.089866156787764	1.4	0.9	4.4	2.1	0.82	0.7	3.0	0.77
Tripes à la mode de Caen	Sans marque,Bigard	B	a renseigner	84.13001912045888	1.9	0.9	0.1	0.1	0.0	16.5	0.0	1.0
Groene Asperges Gegrild Pot 330 Gram (deluxe)	Deluxe	B	a renseigner	54.01529636711281	3.0799999999999996	0.2	3.7599999999999993	0.0	0.0	2.8	2.0	0.8
Orange	Solevita	E	boissons	41.10898661567877	0.075	0.1	10.010000000000002	10.0	0.0	0.5	13.0	0.01
Multi-Vitamin	Solevita	E	boissons	39.4359464627151	0.5	0.1	9.3	9.3	0.054000000000000006	0.5	13.0	0.01
Nectar d'abricot	Solevita	E	boissons	48.2791586998088	0.03	0.01	10.8	10.5	0.22999999999999998	0.3	14.0	0.01
Tomato ketchup allégé en sucres	Kania	D	matieres grasses et les sauces	39.19694072657744	0.1	0.1	5.8	5.2	0.25	1.6	11.0	2.38
Necar Multifruits	Solveita	E	boissons	55.44933078393881	0.03	0.01	12.5	12.4	0.265	0.3	15.0	0.01
Italiamo Sugo Alla Calabrese	Italiamo	C	a renseigner	96.08030592734225	5.99	1.7	7.99	5.8	0.0	2.8	9.0	1.7
Mélange de champignons	Freshona	C	fruits et legumes	18.40344168260038	0.3	0.1	0.5	0.2	0.5599999999999999	1.8	3.0	0.98
Velouté de tomates	Toque du Chef	C	fruits et legumes	43.49904397705545	0.8	0.3	8.1	2.9	0.55	0.7	3.0	0.69
Velouté de poireaux & pomme de terre et pointe de crème	Toque du Chef	B	fruits et legumes	33.69980879541109	1.1	0.6	5.5	0.5	0.7300000000000001	0.5	2.0	0.66
Chanterelles	Deluxe	C	fruits et legumes	27.724665391969406	0.5	0.1	3.0	0.4	0.5599999999999999	1.6	4.0	1.1
Flan Nappé Caramel	Kingfrais	C	a renseigner	99.90439770554492	2.2399999999999998	0.6	15.959999999999999	19.1	0.0	2.2	4.0	0.1
Recette crémeuse aux fruits	Milbona	C	lait et les produits laitiers	98.94837476099426	3.4	2.2	14.0	13.2	0.01	3.1	4.0	0.1
Salade de fruits exotiques Harvin	Fruitcoktail Freshona	C	a renseigner	64.05353728489483	0.329	0.1	13.570000000000002	14.5	0.0	0.4	3.0	0.03
Salsa boloñesa vegetariana	Combino,//Propiedad de://,Lidl Stiftung & Co. KG,//Perteneciente a://,Schwarz Beteiligungs GmbH	C	matieres grasses et les sauces	57.36137667304015	1.0	0.1	6.3	5.8	0.442	3.8	6.0	1.78
Crevettes 60/80	Sans marque,Delabli	C	poisson viande oeufs	89.38814531548756	0.8	0.0	0.0	0.0	0.0	22.0	3.0	1.8
Yaourt sucré aromatisé	Milbona	B	a renseigner	79.11089866156787	1.3	1.2	13.02	12.4	0.0	3.2	2.0	0.11
Freeway-cola (Diet)-330ml-cola 0% / / Can For S-spain	Freeway	C	boissons	0.9560229445506692	0.045	0.1	0.21000000000000002	0.1	0.0	0.1	2.0	0.02
Freeway lemon	Freeway	E	boissons	38.0019120458891	0.1	0.1	9.1	9.1	0.0	0.1	13.0	0.03
Solevita-ice Tea -lemon-330ml-netherlands	Solevita	B	a renseigner	28.91969407265774	0.155	0.0	6.426	7.0	0.0	0.0	1.0	0.05
Soy Sauce	Vitasia	C	a renseigner	72.89674952198853	1.56	0.5	3.09	3.8	0.0	9.3	5.0	14.71
Gambas 	Delabli	C	poisson viande oeufs	89.38814531548756	0.8	0.0	0.0	0.0	0.0	22.0	3.0	1.8
Coleslaw	Chef select to go,Lidl Stiftung & Co. KG	C	aliments composes	95.84130019120458	6.2	0.4	7.4	6.2	1.64	1.0	4.0	1.1
Orange	Freeway	E	boissons	40.152963671128106	0.0	0.0	9.6	9.6	0.054000000000000006	0.1	13.0	0.01
Orange	Freeway	E	boissons	40.152963671128106	0.0	0.0	9.6	9.6	0.054000000000000006	0.1	13.0	0.01
Pois gourmands	Authentic	C	a renseigner	26.051625239005734	0.37	0.5	3.2600000000000002	2.3	2.2	3.3	5.0	2.51
Asia Salat mit Glasbudeln	Vitasia	B	a renseigner	28.91969407265774	0.44299999999999995	0.1	4.07	3.5	0.0	2.2	0.0	0.33
Original Tonic Water	Freeway	E	boissons	37.04588910133843	0.1	0.1	8.9	8.9	0.01	0.1	12.0	0.01
baby-peperoni yellow	el tequito	C	a renseigner	25.095602294455066	0.5	0.2	1.2	0.1	0.47000000000000003	0.9	10.0	3.35
Thé vert Sencha	Vitasia,Vitasia China	C	boissons	0.7170172084130019	0.5	0.1	0.5	0.5	0.2	0.5	2.0	0.01
Green tea sencha	Vitasia Japan	C	boissons	0.7170172084130019	0.5	0.1	0.5	0.5	0.2	0.5	2.0	0.01
Green tea Genmaicha	VitAsia,//Propiedad de://,Lidl Stiftung & Co. KG,//Perteneciente a://,Schwarz Beteiligungs GmbH	C	boissons	0.7170172084130019	0.5	0.1	0.5	0.5	0.2	0.5	2.0	0.01
Green tea sencha	Vitasia	C	boissons	0.7170172084130019	0.5	0.1	0.5	0.5	0.2	0.5	2.0	0.01
Detente Tilleul,fleur D'oranger, Verveine, Melisse	LORD NELSON	B	a renseigner	0.9560229445506692	0.045	0.0	29.85	0.1	0.0	0.0	0.0	0.0
Yaourt au Lait Entier Nature	Milbona	B	lait et les produits laitiers	65.0095602294455	3.3	2.3	4.8	4.8	0.05	3.9	1.0	0.12
Rillettes de la mer	Deluxe	C	a renseigner	0.0	0.26	13.5	0.9	1.2	0.0	10.7	5.0	0.0
Gambas	Sans marque,Krustanord,LIDL	B	poisson viande oeufs	88.19311663479924	0.5	0.5	0.5	0.5	0.0	21.7	0.0	1.1
Brassé nature	Milbona	B	lait et les produits laitiers	65.72657743785851	3.1	2.0	5.3	5.1	0.05	4.1	0.0	0.1
Tropical	Solevita	E	boissons	39.913957934990435	0.11000000000000001	0.1	9.639999999999999	9.7	0.0	0.5	13.0	0.01
To drink Parfum Vanille	Milbona	B	a renseigner	76.95984703632887	1.1179999999999999	0.5	12.89	13.2	0.0	3.2	1.0	0.15
Boisson lactée à base de yaourt	Milbona	B	lait et les produits laitiers	18.642447418738048	0.9	0.5	13.5	13.2	0.16999999999999998	3.3	0.0	0.15
Yaourt nature sucré au sucre de canne	Milbona	C	lait et les produits laitiers	87.7151051625239	3.2	2.1	11.6	11.6	0.05	3.0	4.0	0.1
White Kidney Beans	Carrefour	B	a renseigner	79.11089866156787	2.0900000000000003	0.13	9.370000000000001	1.3	6.6	5.45	2.0	4.4
Velouté de 10 légumes	Toque du chef	B	fruits et legumes	33.93881453154876	1.0	0.1	5.2	2.2	0.8899999999999999	0.6	2.0	0.83
Citron à diluer	Plein Sud	B	a renseigner	18.881453154875715	0.0	0.0	1.5	0.9	0.06999999999999999	0.2	0.0	0.0
Gazpacho	Sol&Mar,Lidl	C	fruits et legumes	35.85086042065009	1.9	0.4	3.3	3.3	0.74	0.7	3.0	0.7
Yaourt aux fruits	Milbona	C	lait et les produits laitiers	96.31931166347992	2.5	1.7	14.5	13.7	0.05	2.9	4.0	0.14
Lait Demi Ecreme Sans Lactose	Milbona	B	a renseigner	45.88910133843212	1.535	0.9	4.799999999999999	4.7	0.0	3.2	0.0	0.14
Lapin Chasseur & ses pommes de terre	Toque du Chef	B	aliments composes	81.97896749521988	1.5	0.3	10.0	1.7	0.67	6.2	1.0	0.9
Choucroute garnie au vin blanc	Toque du Chef	C	aliments composes	83.65200764818356	6.5	2.4	1.4	0.3	0.491	3.7	5.0	1.0
Lait Demi-écrémé	Envia	B	lait et les produits laitiers	45.88910133843212	1.5350000000000001	1.0	4.799999999999999	4.8	0.0	3.2	0.0	0.13
Lait écrémé 1L	Envia	B	a renseigner	33.93881453154876	0.26	0.1	4.82	4.8	0.0	3.2	0.0	0.13
Emmental Râpé Fondant	Président	D	a renseigner	0.9560229445506692	12.1	21.0	8.36	0.1	0.0	27.0	13.0	0.8
Brassé à la vanille	Milbona	C	lait et les produits laitiers	90.10516252390057	3.0	1.9	12.8	12.5	0.12	2.9	3.0	0.11
Yaourt à la fraise	Milbona	B	lait et les produits laitiers	92.73422562141491	2.3	1.5	11.4	11.0	0.3	6.2	1.0	0.09
Yaourt fruits de la passion	Milbona	B	lait et les produits laitiers	83.65200764818356	2.3	1.5	9.3	8.7	0.26	6.2	0.0	0.14
ENCAS Spécialié laitière sucrée, avec 10%de préparation à la framboise, 7% de crème et arôme naturel.	MILBONA	B	lait et les produits laitiers	94.16826003824092	2.3	1.5	11.6	11.0	0.35	6.2	1.0	0.11
Crevettes 	Crusta'C	C	poisson viande oeufs	92.01720841300191	0.5	0.169	0.6	0.5	0.05	22.6	3.0	1.8
Tartiflette	Toque du Chef	B	aliments composes	90.82217973231357	4.1	2.0	9.4	0.7	0.82	3.3	2.0	0.6
Café Pur Arabica Pérou Doux Et Fruité Bio	Bellarom	B	a renseigner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bio mouliné de 7 légumes 	Toque du Chef	B	fruits et legumes	33.69980879541109	1.0	0.3	4.9	0.8	0.8399999999999999	0.5	2.0	0.6
Salade Jeunes Pousses	Saladinettes Lidl	B	a renseigner	12.906309751434033	0.39	0.0	1.23	0.0	0.0	1.0	0.0	0.04
Ravioli Pur Boeuf	Toque Du Chef	B	a renseigner	87.95411089866157	2.56	0.8	11.5	1.4	0.0	3.8	2.0	0.91
Agrumes	Freeway	E	boissons	30.11472275334608	0.0	0.0	7.1	7.1	0.1	0.0	10.0	0.01
Agrumes	Freeway	E	boissons	30.11472275334608	0.0	0.0	7.1	7.1	0.1	0.0	10.0	0.01
Bio carottes râpées	Saladinettes	C	a renseigner	65.96558317399618	3.08	3.2	6.62	6.3	0.0	0.6	6.0	0.6
Velouté de poireaux aux Saint-Jacques	Deluxe	C	fruits et legumes	53.298279158699806	3.6	2.1	4.1	1.0	0.5599999999999999	1.2	5.0	0.85
Nesquik	Nestle	B	a renseigner	70.02868068833652	1.57	1.8	10.59	9.8	0.4	3.6	1.0	0.14
Lait Demi Ecrémé	Envia	B	a renseigner	45.88910133843212	1.5350000000000001	1.0	4.799999999999999	4.8	0.0	3.2	0.0	0.13
Envia	Lidl	B	lait et les produits laitiers	64.05353728489483	3.6	2.2	4.8	4.8	0.05	3.2	2.0	0.13
Bio Mouliné De Légumes Verts	Toque Du Chef	B	a renseigner	26.051625239005734	0.38	0.2	3.5200000000000005	2.0	0.0	0.8	2.0	0.56
Blue / Yellow Zigzag Placemat	Solevita Pur Jus Raisin 100%	C	a renseigner	71.94072657743786	0.61	0.0	15.87	17.0	0.0	0.1	3.0	0.03
Fromage Frais Sucré Au Fruits	Milbona	B	a renseigner	90.10516252390057	2.544	2.6	11.459999999999999	11.0	0.0	7.4	1.0	0.08
Citron Zero	River	B	boissons	1.4340344168260037	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.02
Thé Citron	Lipton	C	boissons	4.063097514340344	0.0	0.0	0.5	0.5	0.01	0.5	2.0	0.0
Pouletbrust Geräuchert Don Pollo	Don pollo	C	a renseigner	99.90439770554492	1.27	0.5	0.7999999999999999	0.5	0.5	21.0	4.0	2.0
Buttergemüse	Gartenkrone	C	a renseigner	93.92925430210325	6.4799999999999995	3.3	5.840000000000001	3.4	0.0	2.8	6.0	0.76
Apfelmus	Sweet valley	C	a renseigner	64.05353728489483	0.22000000000000003	0.0	14.430000000000001	16.0	0.0	0.0	3.0	0.0
Apfelrotkohl	Gartenkrone	C	a renseigner	60.94646271510516	0.6799999999999999	0.1	11.42	11.2	0.0	1.1	7.0	1.3
Soda mix concentré cola sans sucres	sodastream	B	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01016
Junge Erbsen Sehr Fein (aldi)	Balinoff	B	a renseigner	77.91586998087953	3.0199999999999996	1.0	7.2	3.0	1.0	5.0	0.0	1.0
Le Velouté Potirons Carottes	Crealine	C	a renseigner	37.04588910133843	1.0399999999999998	1.6	5.220000000000001	4.6	1.0	0.7	3.0	0.63
Coconut Milk Light	Aldi	C	a renseigner	70.98470363288719	4.36	5.6	5.76	1.3	0.5	0.5	5.0	0.22
Orange	Fruima	E	boissons	38.0019120458891	0.06	0.1	9.237	9.2	0.0	0.13	13.0	0.01
Cola 0%	River	C	boissons	0.4063097514340344	0.1	0.1	0.1	0.1	0.075	0.1	2.0	0.03
Cola	River	E	boissons	43.49904397705545	0.1	0.1	10.7	10.6	0.05	0.1	15.0	0.02
Limonade	River	E	boissons	33.93881453154876	0.5	0.5	8.5	8.5	0.05	0.0	11.0	0.02
Source Faustine saveur Citron-Citron Vert	Rocheval	A	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03
Eau de source Arcens	Rocheval	A	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064008
the glace	trader joe's	E	boissons	33.93881453154876	0.1	0.1	8.3	8.3	0.05	0.1	11.0	0.1
Orange à la pulpe	River	E	boissons	40.63097514340344	0.25	0.25	10.0	10.0	0.004	0.25	13.0	0.0
Agrumes	River	E	boissons	41.10898661567877	0.5	0.5	10.0	9.9	0.0	0.5	13.0	0.02
Édulcorant de table	Sucandise	C	a renseigner	28.91969407265774	0.0	0.0	0.0	0.0	0.0	0.0	10.0	35.052
Lait Demi écrémé Stérilisé UHT	Milsani,Aldi Einkauf GmbH & Compagnie-oHG	B	lait et les produits laitiers	46.12810707456979	1.6	1.0	4.8	4.8	0.04	3.2	0.0	0.13
Lait Demi-écrémé 	Milsani,Aldi Einkauf GmbH & Compagnie-oHG	B	lait et les produits laitiers	45.88910133843212	1.5	1.0	4.8	4.8	0.04	3.2	0.0	0.13
Sauce tomate aux champignons	Delicato	C	a renseigner	54.254302103250474	3.1	0.5	4.4	3.0	0.48	1.2	6.0	1.4
Blanc de Poulet Cuit Supérieur 4 Tranches	Corril,Aldi	C	poisson viande oeufs	94.16826003824092	1.0	0.4	1.0	0.9	0.05	20.0	3.0	1.8
Smoothie fruits	Lagona	E	boissons	58.31739961759082	0.2	0.1	12.4	12.2	0.29500000000000004	0.6	18.0	0.01
Crevettes décortiquées moyennes	Crust'Ocean	C	poisson viande oeufs	85.80305927342256	0.5	0.2	1.0	0.5	0.0	19.0	3.0	1.63
Duo crabe crevettes	Crust'Ocean	B	poisson viande oeufs	59.27342256214149	0.5	0.5	1.5	1.0	0.1	12.0	1.0	1.43
Bisque de Homard	Crust'Océan,Aldi	C	aliments composes	70.74569789674952	4.4	1.0	5.5	1.1	1.2449999999999999	2.1	6.0	1.7
Bifidus nature	Milsa,Senagral	B	lait et les produits laitiers	63.81453154875717	3.5	2.1	4.1	4.1	0.2	3.7	0.0	0.1
Tripes à la mode de Caen	Boucherie St Clément,Aldi Einkauf GmbH & Compagnie-oHG	B	a renseigner	78.63288718929255	2.4	1.1	3.1	0.5	0.76	11.0	0.0	1.0
Cappuccino viennois	Summa	B	a renseigner	52.34225621414914	1.7	1.6	8.0	6.7	0.6	1.1	2.0	0.16
Compote de pomme	Fruit n fun	B	a renseigner	58.07839388145315	0.66	0.1	11.38	13.0	0.0	0.5	2.0	0.0
Sel de table fin	Riden	C	a renseigner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	75.0
Sauce Tomate au Basilic	Delicato	C	matieres grasses et les sauces	47.32313575525812	1.2	0.2	6.8	4.9	0.41	1.6	6.0	1.2
Sauce soja	Asia Green Garden	D	matieres grasses et les sauces	52.10325047801147	0.1	0.1	6.6	6.6	1.222	5.4	11.0	17.5
Double concentré de tomates	delicato	B	fruits et legumes	91.30019120458891	0.97	0.15	14.5	14.5	0.1	4.8	1.0	1.0
Sauce Italienne à la viande	Delicato	C	matieres grasses et les sauces	89.62715105162523	4.5	1.6	7.4	6.1	0.55	3.9	7.0	1.45
Vinaigre basalmique de modene	Casa morando	C	matieres grasses et les sauces	96.08030592734225	1.8799999999999997	0.1	16.37	18.0	0.0	1.1	4.0	0.11
Vinormel. Condiment Aromatisé Au Miel Et à L'infusion De Plantes, Pour Vinaigrettes, Salades, Crudités...	Melfort	B	a renseigner	14.10133843212237	0.35	0.1	1.4100000000000001	0.2	0.0	0.1	0.0	0.009
Sauce tomate cuisinée	Delicato	C	matieres grasses et les sauces	59.03441682600382	2.36	0.2	6.65	5.0	0.0	1.5	7.0	1.4
Herbes De Provence	Portland	B	a renseigner	0.0	0.0	0.0	29.7	0.0	0.0	0.0	0.0	0.0
Velouté de Poireaux Pommes de terre	Les Printanières,Soup'idéale	C	fruits et legumes	38.0019120458891	1.52	0.8	4.72	1.0	0.9	0.72	3.0	0.692
Soupe de Poissons	Les Doris	B	aliments composes	50.669216061185466	2.6	0.5	0.6	0.5	0.8300000000000001	5.6	0.0	0.74
Potage cuisiné de cèpes & bolets	Les Printanières,Soup' Idéale	C	a renseigner	41.347992351816444	2.1	1.5	4.2	0.5	0.44000000000000006	0.9	4.0	0.82
Velouté de légumes à la Provençale et lentilles corail bio	Les Printanières	B	fruits et legumes	36.80688336520076	1.1	0.3	4.5	2.8	0.89	1.2	2.0	0.71
Garniture pour Bouchées à la Reine (2 Pers.)	Les Légendaires,Aldi	C	aliments composes	97.27533460803059	5.1	2.4	5.6	1.0	0.6759999999999999	6.6	3.0	1.03
Chili con carne	Les Légendaires	B	aliments composes	82.21797323135755	1.8	0.8	8.1	1.7	0.67	6.4	1.0	0.73
Tourteau chair & pattes	Crust'ocean	B	poisson viande oeufs	60.22944550669216	0.6	0.2	1.5	1.3	0.13999999999999999	12.0	1.0	1.5
Orange	River	E	boissons	48.2791586998088	0.0	0.0	11.9	11.9	0.06	0.1	15.0	0.032
Duo d'asperges et ciboulette	Les Printanières,Soup'Idéale	B	aliments composes	42.06500956022944	2.3	0.7	4.1	0.5	0.961	1.0	2.0	0.67
Yaourt nature sucré, au lait entier, au sucre de canne	Milsa,Senagral	C	lait et les produits laitiers	80.30592734225621	3.3	2.2	9.6	9.3	0.22000000000000003	3.0	4.0	0.13
Cappuccino goût caramel	Summa	E	boissons	39.67495219885277	1.0	0.9	6.7	5.7	0.371	0.7	10.0	0.1
Jus De Legumes	Bon et Bio	C	a renseigner	81.97896749521988	3.9299999999999997	0.5	9.040000000000001	3.2	0.0	0.7	3.0	0.6
Ratatouille	Ecrin Des Champs (aldi)	C	a renseigner	61.90248565965583	2.88	0.4	6.45	3.7	0.0	1.4	3.0	0.81
Mirabelles - non dénoyautées au sirop	Baccara	C	a renseigner	71.94072657743786	0.1	0.03	16.2	14.8	0.21000000000000002	0.2	3.0	0.01
Champignons de Paris émincés 1er Choix	Champaris	B	fruits et legumes	19.837476099426386	0.1	0.0	0.3	0.3	0.9199999999999999	2.9	0.0	0.42
Petits Pois et Carottes à l'étuvée, Extra Fins	Fleurs des Champs,Aldi	B	fruits et legumes	48.040152963671126	0.1	0.0	7.5	3.2	1.01	2.2	0.0	0.87
Soupe Aux Boulettes	POTTKIEKER	C	a renseigner	86.04206500956023	3.54	1.5	11.080000000000002	2.0	0.0	3.8	5.0	1.2
